Operation,Plate Barcode,Loop,Repeat,Well ID,Row,Column,Sample Type,Time [hhh:mm:ss.sss],Measurement Time,Point X,Point Y,Exc WL[nm],Ems WL Channel 1[nm],Ems WL Channel 2[nm],Window,Window Start[µs],Signal Channel 1,Signal Channel 2,Result Channel 1,Result Channel 2,Result mP,Result HTRFRatio,Result Ratio,Step,Temperature current[°C]
Fluorescence Intensity Filter 1,V-2024-09-16 20:48:26,1,149,B03,2,3,Undefined,007:24:01.699,2024-09-17 04:12:39 -07:00,,,485 / 20,535 / 40,,,,1335070,,1335070,,,,,1,
Fluorescence Intensity Filter 1,V-2024-09-16 20:48:26,1,149,B04,2,4,Undefined,007:24:02.403,2024-09-17 04:12:39 -07:00,,,485 / 20,535 / 40,,,,80863488,,80863488,,,,,1,
Fluorescence Intensity Filter 1,V-2024-09-16 20:48:26,1,149,B05,2,5,Undefined,007:24:03.110,2024-09-17 04:12:40 -07:00,,,485 / 20,535 / 40,,,,1315372,,1315372,,,,,1,
Fluorescence Intensity Filter 1,V-2024-09-16 20:48:26,1,149,B06,2,6,Undefined,007:24:03.822,2024-09-17 04:12:41 -07:00,,,485 / 20,535 / 40,,,,21403061,,21403061,,,,,1,
Fluorescence Intensity Filter 1,V-2024-09-16 20:48:26,1,149,B07,2,7,Undefined,007:24:04.530,2024-09-17 04:12:41 -07:00,,,485 / 20,535 / 40,,,,1373437,,1373437,,,,,1,
Fluorescence Intensity Filter 1,V-2024-09-16 20:48:26,1,149,B08,2,8,Undefined,007:24:05.231,2024-09-17 04:12:42 -07:00,,,485 / 20,535 / 40,,,,11013454,,11013454,,,,,1,
Fluorescence Intensity Filter 1,V-2024-09-16 20:48:26,1,149,B09,2,9,Undefined,007:24:05.941,2024-09-17 04:12:43 -07:00,,,485 / 20,535 / 40,,,,1381311,,1381311,,,,,1,
Fluorescence Intensity Filter 1,V-2024-09-16 20:48:26,1,149,B10,2,10,Undefined,007:24:06.649,2024-09-17 04:12:44 -07:00,,,485 / 20,535 / 40,,,,64659943,,64659943,,,,,1,
Fluorescence Intensity Filter 1,V-2024-09-16 20:48:26,1,149,B11,2,11,Undefined,007:24:07.351,2024-09-17 04:12:44 -07:00,,,485 / 20,535 / 40,,,,1376046,,1376046,,,,,1,
Fluorescence Intensity Filter 1,V-2024-09-16 20:48:26,1,149,B12,2,12,Undefined,007:24:08.056,2024-09-17 04:12:45 -07:00,,,485 / 20,535 / 40,,,,1304922,,1304922,,,,,1,
Fluorescence Intensity Filter 1,V-2024-09-16 20:48:26,1,149,B13,2,13,Undefined,007:24:08.759,2024-09-17 04:12:46 -07:00,,,485 / 20,535 / 40,,,,1361666,,1361666,,,,,1,
Fluorescence Intensity Filter 1,V-2024-09-16 20:48:26,1,149,B14,2,14,,007:24:09.460,2024-09-17 04:12:46 -07:00,,,485 / 20,535 / 40,,,,87882302,,87882302,,,,,1,
Fluorescence Intensity Filter 1,V-2024-09-16 20:48:26,1,149,B15,2,15,,007:24:10.173,2024-09-17 04:12:47 -07:00,,,485 / 20,535 / 40,,,,1415947,,1415947,,,,,1,
Fluorescence Intensity Filter 1,V-2024-09-16 20:48:26,1,149,B16,2,16,,007:24:10.882,2024-09-17 04:12:48 -07:00,,,485 / 20,535 / 40,,,,1457188,,1457188,,,,,1,
Fluorescence Intensity Filter 1,V-2024-09-16 20:48:26,1,149,B17,2,17,,007:24:11.591,2024-09-17 04:12:48 -07:00,,,485 / 20,535 / 40,,,,1329640,,1329640,,,,,1,
Fluorescence Intensity Filter 1,V-2024-09-16 20:48:26,1,150,B01,2,1,Undefined,007:27:00.277,2024-09-17 04:15:37 -07:00,,,485 / 20,535 / 40,,,,1323791,,1323791,,,,,1,
Fluorescence Intensity Filter 1,V-2024-09-16 20:48:26,1,150,B02,2,2,Undefined,007:27:00.995,2024-09-17 04:15:38 -07:00,,,485 / 20,535 / 40,,,,43037658,,43037658,,,,,1,
Fluorescence Intensity Filter 1,V-2024-09-16 20:48:26,1,150,B03,2,3,Undefined,007:27:01.704,2024-09-17 04:15:39 -07:00,,,485 / 20,535 / 40,,,,1331267,,1331267,,,,,1,
Fluorescence Intensity Filter 1,V-2024-09-16 20:48:26,1,150,B04,2,4,Undefined,007:27:02.412,2024-09-17 04:15:39 -07:00,,,485 / 20,535 / 40,,,,80718324,,80718324,,,,,1,
Fluorescence Intensity Filter 1,V-2024-09-16 20:48:26,1,150,B05,2,5,Undefined,007:27:03.123,2024-09-17 04:15:40 -07:00,,,485 / 20,535 / 40,,,,1314627,,1314627,,,,,1,
Fluorescence Intensity Filter 1,V-2024-09-16 20:48:26,1,150,B06,2,6,Undefined,007:27:03.832,2024-09-17 04:15:41 -07:00,,,485 / 20,535 / 40,,,,21374312,,21374312,,,,,1,
Fluorescence Intensity Filter 1,V-2024-09-16 20:48:26,1,150,B07,2,7,Undefined,007:27:04.540,2024-09-17 04:15:41 -07:00,,,485 / 20,535 / 40,,,,1363885,,1363885,,,,,1,
Fluorescence Intensity Filter 1,V-2024-09-16 20:48:26,1,150,B08,2,8,Undefined,007:27:05.251,2024-09-17 04:15:42 -07:00,,,485 / 20,535 / 40,,,,11005623,,11005623,,,,,1,
Fluorescence Intensity Filter 1,V-2024-09-16 20:48:26,1,150,B09,2,9,Undefined,007:27:05.955,2024-09-17 04:15:43 -07:00,,,485 / 20,535 / 40,,,,1381471,,1381471,,,,,1,
Fluorescence Intensity Filter 1,V-2024-09-16 20:48:26,1,150,B10,2,10,Undefined,007:27:06.669,2024-09-17 04:15:44 -07:00,,,485 / 20,535 / 40,,,,64736513,,64736513,,,,,1,
Fluorescence Intensity Filter 1,V-2024-09-16 20:48:26,1,150,B11,2,11,Undefined,007:27:07.383,2024-09-17 04:15:44 -07:00,,,485 / 20,535 / 40,,,,1375632,,1375632,,,,,1,
Fluorescence Intensity Filter 1,V-2024-09-16 20:48:26,1,150,B12,2,12,Undefined,007:27:08.087,2024-09-17 04:15:45 -07:00,,,485 / 20,535 / 40,,,,1305351,,1305351,,,,,1,
Fluorescence Intensity Filter 1,V-2024-09-16 20:48:26,1,150,B13,2,13,Undefined,007:27:08.801,2024-09-17 04:15:46 -07:00,,,485 / 20,535 / 40,,,,1363067,,1363067,,,,,1,
Fluorescence Intensity Filter 1,V-2024-09-16 20:48:26,1,150,B14,2,14,,007:27:09.506,2024-09-17 04:15:46 -07:00,,,485 / 20,535 / 40,,,,88075682,,88075682,,,,,1,
Fluorescence Intensity Filter 1,V-2024-09-16 20:48:26,1,150,B15,2,15,,007:27:10.221,2024-09-17 04:15:47 -07:00,,,485 / 20,535 / 40,,,,1418043,,1418043,,,,,1,
Fluorescence Intensity Filter 1,V-2024-09-16 20:48:26,1,150,B16,2,16,,007:27:10.931,2024-09-17 04:15:48 -07:00,,,485 / 20,535 / 40,,,,1453941,,1453941,,,,,1,
Fluorescence Intensity Filter 1,V-2024-09-16 20:48:26,1,150,B17,2,17,,007:27:11.635,2024-09-17 04:15:49 -07:00,,,485 / 20,535 / 40,,,,1327941,,1327941,,,,,1,
Fluorescence Intensity Filter 1,V-2024-09-16 20:48:26,1,151,B01,2,1,Undefined,007:30:00.279,2024-09-17 04:18:37 -07:00,,,485 / 20,535 / 40,,,,1322936,,1322936,,,,,1,
Fluorescence Intensity Filter 1,V-2024-09-16 20:48:26,1,151,B02,2,2,Undefined,007:30:01.003,2024-09-17 04:18:38 -07:00,,,485 / 20,535 / 40,,,,42989068,,42989068,,,,,1,
Fluorescence Intensity Filter 1,V-2024-09-16 20:48:26,1,151,B03,2,3,Undefined,007:30:01.715,2024-09-17 04:18:39 -07:00,,,485 / 20,535 / 40,,,,1332914,,1332914,,,,,1,
Fluorescence Intensity Filter 1,V-2024-09-16 20:48:26,1,151,B04,2,4,Undefined,007:30:02.417,2024-09-17 04:18:39 -07:00,,,485 / 20,535 / 40,,,,80661284,,80661284,,,,,1,
Fluorescence Intensity Filter 1,V-2024-09-16 20:48:26,1,151,B05,2,5,Undefined,007:30:03.129,2024-09-17 04:18:40 -07:00,,,485 / 20,535 / 40,,,,1314395,,1314395,,,,,1,
Fluorescence Intensity Filter 1,V-2024-09-16 20:48:26,1,151,B06,2,6,Undefined,007:30:03.839,2024-09-17 04:18:41 -07:00,,,485 / 20,535 / 40,,,,21412270,,21412270,,,,,1,
Fluorescence Intensity Filter 1,V-2024-09-16 20:48:26,1,151,B07,2,7,Undefined,007:30:04.541,2024-09-17 04:18:41 -07:00,,,485 / 20,535 / 40,,,,1361056,,1361056,,,,,1,
Fluorescence Intensity Filter 1,V-2024-09-16 20:48:26,1,151,B08,2,8,Undefined,007:30:05.252,2024-09-17 04:18:42 -07:00,,,485 / 20,535 / 40,,,,10998918,,10998918,,,,,1,
Fluorescence Intensity Filter 1,V-2024-09-16 20:48:26,1,151,B09,2,9,Undefined,007:30:05.958,2024-09-17 04:18:43 -07:00,,,485 / 20,535 / 40,,,,1382978,,1382978,,,,,1,
Fluorescence Intensity Filter 1,V-2024-09-16 20:48:26,1,151,B10,2,10,Undefined,007:30:06.662,2024-09-17 04:18:44 -07:00,,,485 / 20,535 / 40,,,,64803970,,64803970,,,,,1,
Fluorescence Intensity Filter 1,V-2024-09-16 20:48:26,1,151,B11,2,11,Undefined,007:30:07.373,2024-09-17 04:18:44 -07:00,,,485 / 20,535 / 40,,,,1375858,,1375858,,,,,1,
Fluorescence Intensity Filter 1,V-2024-09-16 20:48:26,1,151,B12,2,12,Undefined,007:30:08.082,2024-09-17 04:18:45 -07:00,,,485 / 20,535 / 40,,,,1306763,,1306763,,,,,1,
Fluorescence Intensity Filter 1,V-2024-09-16 20:48:26,1,151,B13,2,13,Undefined,007:30:08.795,2024-09-17 04:18:46 -07:00,,,485 / 20,535 / 40,,,,1365096,,1365096,,,,,1,
Fluorescence Intensity Filter 1,V-2024-09-16 20:48:26,1,151,B14,2,14,,007:30:09.498,2024-09-17 04:18:46 -07:00,,,485 / 20,535 / 40,,,,87974375,,87974375,,,,,1,
Fluorescence Intensity Filter 1,V-2024-09-16 20:48:26,1,151,B15,2,15,,007:30:10.212,2024-09-17 04:18:47 -07:00,,,485 / 20,535 / 40,,,,1417996,,1417996,,,,,1,
Fluorescence Intensity Filter 1,V-2024-09-16 20:48:26,1,151,B16,2,16,,007:30:10.923,2024-09-17 04:18:48 -07:00,,,485 / 20,535 / 40,,,,1453586,,1453586,,,,,1,
Fluorescence Intensity Filter 1,V-2024-09-16 20:48:26,1,151,B17,2,17,,007:30:11.627,2024-09-17 04:18:49 -07:00,,,485 / 20,535 / 40,,,,1330657,,1330657,,,,,1,
Fluorescence Intensity Filter 1,V-2024-09-16 20:48:26,1,152,B01,2,1,Undefined,007:33:00.281,2024-09-17 04:21:37 -07:00,,,485 / 20,535 / 40,,,,1324539,,1324539,,,,,1,
Fluorescence Intensity Filter 1,V-2024-09-16 20:48:26,1,152,B02,2,2,Undefined,007:33:00.996,2024-09-17 04:21:38 -07:00,,,485 / 20,535 / 40,,,,42968355,,42968355,,,,,1,
Fluorescence Intensity Filter 1,V-2024-09-16 20:48:26,1,152,B03,2,3,Undefined,007:33:01.702,2024-09-17 04:21:39 -07:00,,,485 / 20,535 / 40,,,,1334391,,1334391,,,,,1,
Fluorescence Intensity Filter 1,V-2024-09-16 20:48:26,1,152,B04,2,4,Undefined,007:33:02.411,2024-09-17 04:21:39 -07:00,,,485 / 20,535 / 40,,,,80442800,,80442800,,,,,1,
Fluorescence Intensity Filter 1,V-2024-09-16 20:48:26,1,152,B05,2,5,Undefined,007:33:03.122,2024-09-17 04:21:40 -07:00,,,485 / 20,535 / 40,,,,1318571,,1318571,,,,,1,
Fluorescence Intensity Filter 1,V-2024-09-16 20:48:26,1,152,B06,2,6,Undefined,007:33:03.841,2024-09-17 04:21:41 -07:00,,,485 / 20,535 / 40,,,,21369161,,21369161,,,,,1,
Fluorescence Intensity Filter 1,V-2024-09-16 20:48:26,1,152,B07,2,7,Undefined,007:33:04.544,2024-09-17 04:21:41 -07:00,,,485 / 20,535 / 40,,,,1358707,,1358707,,,,,1,
Fluorescence Intensity Filter 1,V-2024-09-16 20:48:26,1,152,B08,2,8,Undefined,007:33:05.253,2024-09-17 04:21:42 -07:00,,,485 / 20,535 / 40,,,,10977076,,10977076,,,,,1,
Fluorescence Intensity Filter 1,V-2024-09-16 20:48:26,1,152,B09,2,9,Undefined,007:33:05.968,2024-09-17 04:21:43 -07:00,,,485 / 20,535 / 40,,,,1386991,,1386991,,,,,1,
Fluorescence Intensity Filter 1,V-2024-09-16 20:48:26,1,152,B10,2,10,Undefined,007:33:06.679,2024-09-17 04:21:44 -07:00,,,485 / 20,535 / 40,,,,64501421,,64501421,,,,,1,
Fluorescence Intensity Filter 1,V-2024-09-16 20:48:26,1,152,B11,2,11,Undefined,007:33:07.389,2024-09-17 04:21:44 -07:00,,,485 / 20,535 / 40,,,,1373017,,1373017,,,,,1,
Fluorescence Intensity Filter 1,V-2024-09-16 20:48:26,1,152,B12,2,12,Undefined,007:33:08.092,2024-09-17 04:21:45 -07:00,,,485 / 20,535 / 40,,,,1304790,,1304790,,,,,1,
Fluorescence Intensity Filter 1,V-2024-09-16 20:48:26,1,152,B13,2,13,Undefined,007:33:08.802,2024-09-17 04:21:46 -07:00,,,485 / 20,535 / 40,,,,1363781,,1363781,,,,,1,
Fluorescence Intensity Filter 1,V-2024-09-16 20:48:26,1,152,B14,2,14,,007:33:09.517,2024-09-17 04:21:46 -07:00,,,485 / 20,535 / 40,,,,88270538,,88270538,,,,,1,
Fluorescence Intensity Filter 1,V-2024-09-16 20:48:26,1,152,B15,2,15,,007:33:10.223,2024-09-17 04:21:47 -07:00,,,485 / 20,535 / 40,,,,1417291,,1417291,,,,,1,
Fluorescence Intensity Filter 1,V-2024-09-16 20:48:26,1,152,B16,2,16,,007:33:10.928,2024-09-17 04:21:48 -07:00,,,485 / 20,535 / 40,,,,1451416,,1451416,,,,,1,
Fluorescence Intensity Filter 1,V-2024-09-16 20:48:26,1,152,B17,2,17,,007:33:11.636,2024-09-17 04:21:49 -07:00,,,485 / 20,535 / 40,,,,1329474,,1329474,,,,,1,
Fluorescence Intensity Filter 1,V-2024-09-16 20:48:26,1,153,B01,2,1,Undefined,007:36:00.283,2024-09-17 04:24:37 -07:00,,,485 / 20,535 / 40,,,,1324061,,1324061,,,,,1,
Fluorescence Intensity Filter 1,V-2024-09-16 20:48:26,1,153,B02,2,2,Undefined,007:36:00.997,2024-09-17 04:24:38 -07:00,,,485 / 20,535 / 40,,,,42847491,,42847491,,,,,1,
Fluorescence Intensity Filter 1,V-2024-09-16 20:48:26,1,153,B03,2,3,Undefined,007:36:01.698,2024-09-17 04:24:39 -07:00,,,485 / 20,535 / 40,,,,1334134,,1334134,,,,,1,
Fluorescence Intensity Filter 1,V-2024-09-16 20:48:26,1,153,B04,2,4,Undefined,007:36:02.408,2024-09-17 04:24:39 -07:00,,,485 / 20,535 / 40,,,,80605010,,80605010,,,,,1,
Fluorescence Intensity Filter 1,V-2024-09-16 20:48:26,1,153,B05,2,5,Undefined,007:36:03.109,2024-09-17 04:24:40 -07:00,,,485 / 20,535 / 40,,,,1317019,,1317019,,,,,1,
Fluorescence Intensity Filter 1,V-2024-09-16 20:48:26,1,153,B06,2,6,Undefined,007:36:03.812,2024-09-17 04:24:41 -07:00,,,485 / 20,535 / 40,,,,21404268,,21404268,,,,,1,
Fluorescence Intensity Filter 1,V-2024-09-16 20:48:26,1,153,B07,2,7,Undefined,007:36:04.519,2024-09-17 04:24:41 -07:00,,,485 / 20,535 / 40,,,,1356492,,1356492,,,,,1,
Fluorescence Intensity Filter 1,V-2024-09-16 20:48:26,1,153,B08,2,8,Undefined,007:36:05.220,2024-09-17 04:24:42 -07:00,,,485 / 20,535 / 40,,,,10978232,,10978232,,,,,1,
Fluorescence Intensity Filter 1,V-2024-09-16 20:48:26,1,153,B09,2,9,Undefined,007:36:05.932,2024-09-17 04:24:43 -07:00,,,485 / 20,535 / 40,,,,1385706,,1385706,,,,,1,
Fluorescence Intensity Filter 1,V-2024-09-16 20:48:26,1,153,B10,2,10,Undefined,007:36:06.642,2024-09-17 04:24:44 -07:00,,,485 / 20,535 / 40,,,,64561842,,64561842,,,,,1,
Fluorescence Intensity Filter 1,V-2024-09-16 20:48:26,1,153,B11,2,11,Undefined,007:36:07.346,2024-09-17 04:24:44 -07:00,,,485 / 20,535 / 40,,,,1373182,,1373182,,,,,1,
Fluorescence Intensity Filter 1,V-2024-09-16 20:48:26,1,153,B12,2,12,Undefined,007:36:08.047,2024-09-17 04:24:45 -07:00,,,485 / 20,535 / 40,,,,1304378,,1304378,,,,,1,
Fluorescence Intensity Filter 1,V-2024-09-16 20:48:26,1,153,B13,2,13,Undefined,007:36:08.751,2024-09-17 04:24:46 -07:00,,,485 / 20,535 / 40,,,,1365527,,1365527,,,,,1,
Fluorescence Intensity Filter 1,V-2024-09-16 20:48:26,1,153,B14,2,14,,007:36:09.463,2024-09-17 04:24:46 -07:00,,,485 / 20,535 / 40,,,,88012536,,88012536,,,,,1,
Fluorescence Intensity Filter 1,V-2024-09-16 20:48:26,1,153,B15,2,15,,007:36:10.165,2024-09-17 04:24:47 -07:00,,,485 / 20,535 / 40,,,,1418497,,1418497,,,,,1,
Fluorescence Intensity Filter 1,V-2024-09-16 20:48:26,1,153,B16,2,16,,007:36:10.868,2024-09-17 04:24:48 -07:00,,,485 / 20,535 / 40,,,,1448816,,1448816,,,,,1,
Fluorescence Intensity Filter 1,V-2024-09-16 20:48:26,1,153,B17,2,17,,007:36:11.575,2024-09-17 04:24:48 -07:00,,,485 / 20,535 / 40,,,,1331382,,1331382,,,,,1,
Fluorescence Intensity Filter 1,V-2024-09-16 20:48:26,1,154,B01,2,1,Undefined,007:39:00.285,2024-09-17 04:27:37 -07:00,,,485 / 20,535 / 40,,,,1322698,,1322698,,,,,1,
Fluorescence Intensity Filter 1,V-2024-09-16 20:48:26,1,154,B02,2,2,Undefined,007:39:01.002,2024-09-17 04:27:38 -07:00,,,485 / 20,535 / 40,,,,42829585,,42829585,,,,,1,
Fluorescence Intensity Filter 1,V-2024-09-16 20:48:26,1,154,B03,2,3,Undefined,007:39:01.710,2024-09-17 04:27:39 -07:00,,,485 / 20,535 / 40,,,,1332715,,1332715,,,,,1,
Fluorescence Intensity Filter 1,V-2024-09-16 20:48:26,1,154,B04,2,4,Undefined,007:39:02.412,2024-09-17 04:27:39 -07:00,,,485 / 20,535 / 40,,,,80570357,,80570357,,,,,1,
Fluorescence Intensity Filter 1,V-2024-09-16 20:48:26,1,154,B05,2,5,Undefined,007:39:03.120,2024-09-17 04:27:40 -07:00,,,485 / 20,535 / 40,,,,1314921,,1314921,,,,,1,
Fluorescence Intensity Filter 1,V-2024-09-16 20:48:26,1,154,B06,2,6,Undefined,007:39:03.831,2024-09-17 04:27:41 -07:00,,,485 / 20,535 / 40,,,,21449254,,21449254,,,,,1,
Fluorescence Intensity Filter 1,V-2024-09-16 20:48:26,1,154,B07,2,7,Undefined,007:39:04.533,2024-09-17 04:27:41 -07:00,,,485 / 20,535 / 40,,,,1355406,,1355406,,,,,1,
Fluorescence Intensity Filter 1,V-2024-09-16 20:48:26,1,154,B08,2,8,Undefined,007:39:05.241,2024-09-17 04:27:42 -07:00,,,485 / 20,535 / 40,,,,10951513,,10951513,,,,,1,
Fluorescence Intensity Filter 1,V-2024-09-16 20:48:26,1,154,B09,2,9,Undefined,007:39:05.946,2024-09-17 04:27:43 -07:00,,,485 / 20,535 / 40,,,,1388121,,1388121,,,,,1,
Fluorescence Intensity Filter 1,V-2024-09-16 20:48:26,1,154,B10,2,10,Undefined,007:39:06.660,2024-09-17 04:27:44 -07:00,,,485 / 20,535 / 40,,,,64432668,,64432668,,,,,1,
Fluorescence Intensity Filter 1,V-2024-09-16 20:48:26,1,154,B11,2,11,Undefined,007:39:07.371,2024-09-17 04:27:44 -07:00,,,485 / 20,535 / 40,,,,1369501,,1369501,,,,,1,
Fluorescence Intensity Filter 1,V-2024-09-16 20:48:26,1,154,B12,2,12,Undefined,007:39:08.073,2024-09-17 04:27:45 -07:00,,,485 / 20,535 / 40,,,,1302488,,1302488,,,,,1,
Fluorescence Intensity Filter 1,V-2024-09-16 20:48:26,1,154,B13,2,13,Undefined,007:39:08.783,2024-09-17 04:27:46 -07:00,,,485 / 20,535 / 40,,,,1368226,,1368226,,,,,1,
Fluorescence Intensity Filter 1,V-2024-09-16 20:48:26,1,154,B14,2,14,,007:39:09.485,2024-09-17 04:27:46 -07:00,,,485 / 20,535 / 40,,,,87889173,,87889173,,,,,1,
Fluorescence Intensity Filter 1,V-2024-09-16 20:48:26,1,154,B15,2,15,,007:39:10.193,2024-09-17 04:27:47 -07:00,,,485 / 20,535 / 40,,,,1416734,,1416734,,,,,1,
Fluorescence Intensity Filter 1,V-2024-09-16 20:48:26,1,154,B16,2,16,,007:39:10.894,2024-09-17 04:27:48 -07:00,,,485 / 20,535 / 40,,,,1445908,,1445908,,,,,1,
Fluorescence Intensity Filter 1,V-2024-09-16 20:48:26,1,154,B17,2,17,,007:39:11.600,2024-09-17 04:27:48 -07:00,,,485 / 20,535 / 40,,,,1334513,,1334513,,,,,1,
Fluorescence Intensity Filter 1,V-2024-09-16 20:48:26,1,155,B01,2,1,Undefined,007:42:00.287,2024-09-17 04:30:37 -07:00,,,485 / 20,535 / 40,,,,1321267,,1321267,,,,,1,
Fluorescence Intensity Filter 1,V-2024-09-16 20:48:26,1,155,B02,2,2,Undefined,007:42:01.001,2024-09-17 04:30:38 -07:00,,,485 / 20,535 / 40,,,,42741439,,42741439,,,,,1,
Fluorescence Intensity Filter 1,V-2024-09-16 20:48:26,1,155,B03,2,3,Undefined,007:42:01.708,2024-09-17 04:30:39 -07:00,,,485 / 20,535 / 40,,,,1333791,,1333791,,,,,1,
Fluorescence Intensity Filter 1,V-2024-09-16 20:48:26,1,155,B04,2,4,Undefined,007:42:02.411,2024-09-17 04:30:39 -07:00,,,485 / 20,535 / 40,,,,79983903,,79983903,,,,,1,
Fluorescence Intensity Filter 1,V-2024-09-16 20:48:26,1,155,B05,2,5,Undefined,007:42:03.113,2024-09-17 04:30:40 -07:00,,,485 / 20,535 / 40,,,,1318015,,1318015,,,,,1,
Fluorescence Intensity Filter 1,V-2024-09-16 20:48:26,1,155,B06,2,6,Undefined,007:42:03.830,2024-09-17 04:30:41 -07:00,,,485 / 20,535 / 40,,,,21489712,,21489712,,,,,1,
Fluorescence Intensity Filter 1,V-2024-09-16 20:48:26,1,155,B07,2,7,Undefined,007:42:04.532,2024-09-17 04:30:41 -07:00,,,485 / 20,535 / 40,,,,1355881,,1355881,,,,,1,
Fluorescence Intensity Filter 1,V-2024-09-16 20:48:26,1,155,B08,2,8,Undefined,007:42:05.241,2024-09-17 04:30:42 -07:00,,,485 / 20,535 / 40,,,,10941803,,10941803,,,,,1,
Fluorescence Intensity Filter 1,V-2024-09-16 20:48:26,1,155,B09,2,9,Undefined,007:42:05.944,2024-09-17 04:30:43 -07:00,,,485 / 20,535 / 40,,,,1397349,,1397349,,,,,1,
Fluorescence Intensity Filter 1,V-2024-09-16 20:48:26,1,155,B10,2,10,Undefined,007:42:06.648,2024-09-17 04:30:44 -07:00,,,485 / 20,535 / 40,,,,64634198,,64634198,,,,,1,
Fluorescence Intensity Filter 1,V-2024-09-16 20:48:26,1,155,B11,2,11,Undefined,007:42:07.350,2024-09-17 04:30:44 -07:00,,,485 / 20,535 / 40,,,,1373594,,1373594,,,,,1,
Fluorescence Intensity Filter 1,V-2024-09-16 20:48:26,1,155,B12,2,12,Undefined,007:42:08.055,2024-09-17 04:30:45 -07:00,,,485 / 20,535 / 40,,,,1303678,,1303678,,,,,1,
Fluorescence Intensity Filter 1,V-2024-09-16 20:48:26,1,155,B13,2,13,Undefined,007:42:08.760,2024-09-17 04:30:46 -07:00,,,485 / 20,535 / 40,,,,1371098,,1371098,,,,,1,
Fluorescence Intensity Filter 1,V-2024-09-16 20:48:26,1,155,B14,2,14,,007:42:09.462,2024-09-17 04:30:46 -07:00,,,485 / 20,535 / 40,,,,87358427,,87358427,,,,,1,
Fluorescence Intensity Filter 1,V-2024-09-16 20:48:26,1,155,B15,2,15,,007:42:10.164,2024-09-17 04:30:47 -07:00,,,485 / 20,535 / 40,,,,1416009,,1416009,,,,,1,
Fluorescence Intensity Filter 1,V-2024-09-16 20:48:26,1,155,B16,2,16,,007:42:10.871,2024-09-17 04:30:48 -07:00,,,485 / 20,535 / 40,,,,1453013,,1453013,,,,,1,
Fluorescence Intensity Filter 1,V-2024-09-16 20:48:26,1,155,B17,2,17,,007:42:11.573,2024-09-17 04:30:48 -07:00,,,485 / 20,535 / 40,,,,1333488,,1333488,,,,,1,
Fluorescence Intensity Filter 1,V-2024-09-16 20:48:26,1,156,B01,2,1,Undefined,007:45:00.288,2024-09-17 04:33:37 -07:00,,,485 / 20,535 / 40,,,,1322989,,1322989,,,,,1,
Fluorescence Intensity Filter 1,V-2024-09-16 20:48:26,1,156,B02,2,2,Undefined,007:45:01.004,2024-09-17 04:33:38 -07:00,,,485 / 20,535 / 40,,,,42677664,,42677664,,,,,1,
Fluorescence Intensity Filter 1,V-2024-09-16 20:48:26,1,156,B03,2,3,Undefined,007:45:01.705,2024-09-17 04:33:39 -07:00,,,485 / 20,535 / 40,,,,1334935,,1334935,,,,,1,
Fluorescence Intensity Filter 1,V-2024-09-16 20:48:26,1,156,B04,2,4,Undefined,007:45:02.411,2024-09-17 04:33:39 -07:00,,,485 / 20,535 / 40,,,,80348409,,80348409,,,,,1,
Fluorescence Intensity Filter 1,V-2024-09-16 20:48:26,1,156,B05,2,5,Undefined,007:45:03.118,2024-09-17 04:33:40 -07:00,,,485 / 20,535 / 40,,,,1317298,,1317298,,,,,1,
Fluorescence Intensity Filter 1,V-2024-09-16 20:48:26,1,156,B06,2,6,Undefined,007:45:03.819,2024-09-17 04:33:41 -07:00,,,485 / 20,535 / 40,,,,21489899,,21489899,,,,,1,
Fluorescence Intensity Filter 1,V-2024-09-16 20:48:26,1,156,B07,2,7,Undefined,007:45:04.526,2024-09-17 04:33:41 -07:00,,,485 / 20,535 / 40,,,,1354168,,1354168,,,,,1,
Fluorescence Intensity Filter 1,V-2024-09-16 20:48:26,1,156,B08,2,8,Undefined,007:45:05.227,2024-09-17 04:33:42 -07:00,,,485 / 20,535 / 40,,,,10918583,,10918583,,,,,1,
Fluorescence Intensity Filter 1,V-2024-09-16 20:48:26,1,156,B09,2,9,Undefined,007:45:05.931,2024-09-17 04:33:43 -07:00,,,485 / 20,535 / 40,,,,1397886,,1397886,,,,,1,
Fluorescence Intensity Filter 1,V-2024-09-16 20:48:26,1,156,B10,2,10,Undefined,007:45:06.640,2024-09-17 04:33:44 -07:00,,,485 / 20,535 / 40,,,,64543739,,64543739,,,,,1,
Fluorescence Intensity Filter 1,V-2024-09-16 20:48:26,1,156,B11,2,11,Undefined,007:45:07.342,2024-09-17 04:33:44 -07:00,,,485 / 20,535 / 40,,,,1375975,,1375975,,,,,1,
Fluorescence Intensity Filter 1,V-2024-09-16 20:48:26,1,156,B12,2,12,Undefined,007:45:08.047,2024-09-17 04:33:45 -07:00,,,485 / 20,535 / 40,,,,1299801,,1299801,,,,,1,
Fluorescence Intensity Filter 1,V-2024-09-16 20:48:26,1,156,B13,2,13,Undefined,007:45:08.748,2024-09-17 04:33:46 -07:00,,,485 / 20,535 / 40,,,,1370567,,1370567,,,,,1,
Fluorescence Intensity Filter 1,V-2024-09-16 20:48:26,1,156,B14,2,14,,007:45:09.461,2024-09-17 04:33:46 -07:00,,,485 / 20,535 / 40,,,,87297162,,87297162,,,,,1,
